time,t2m_cel,trigger
2012-04-25,27.1,0
2012-04-26,27.375,0
2012-04-27,26.8875,0
2012-04-28,25.5,0
2012-04-29,25.2,0
2012-04-30,25.525,0
2012-05-01,26.0,0
2012-05-02,27.05,0
2012-05-03,28.225,0
2012-05-04,30.35,0
2012-05-05,31.0,0
2012-05-06,29.725,0
2012-05-07,31.8,0
2012-05-08,32.5,0
2012-05-09,33.125,0
2012-05-10,33.025,0
2012-05-11,33.025,0
2012-05-12,30.465000000000003,0
2012-05-13,30.9,0
2012-05-14,31.925,0
2012-05-15,33.125,0
2012-05-16,33.725,0
2012-05-17,33.35,0
2012-05-18,33.625,0
2012-05-19,33.900000000000006,0
2012-05-20,32.95,0
2012-05-21,32.05,0
2012-05-22,33.4,0
2012-05-23,33.8,0
2012-05-24,34.775,0
2012-05-25,36.125,0
2012-05-26,34.7,0
